START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
Real space primitive cell translation vectors (au)
  1.0516325929508605E+01  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  1.0516325929508605E+01  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  8.8514772064363534E+00
Number of atoms in the primitive cell
 16
Positions of atoms (au)
  1  2.7351484654007674E+00  7.9933306108753186E+00  2.5043639228740657E+00
  1  7.7811749885666037E+00  2.5229948084072307E+00  2.5043651700933132E+00
  1  7.9933118081002963E+00  7.7811574330108293E+00  6.3471107891237919E+00
  1  2.5230138379493887E+00  2.7351665122853355E+00  6.3471101655141684E+00
  1  1.5327912216046411E+00  6.7909561894686448E+00  8.4908708407380740E+00
  1  8.9835325914106949E+00  3.7253697778344832E+00  8.4908690643955094E+00
  1  6.7909557737288955E+00  8.9835308717599140E+00  3.6060755622574275E-01
  1  3.7253685306152353E+00  1.5327944908308511E+00  3.6060674364350559E-01
  6  2.3810549274359107E-06  5.2581670465627495E+00  2.8861010928067046E+00
  6  5.2581630781378701E+00  1.0516323038227622E+01  5.9653782490201790E+00
  7  1.5439264706371925E+00  6.8020652279997336E+00  1.5656052576555657E+00
  7  8.9724022745633505E+00  3.7142679202626998E+00  1.5656077142995386E+00
  7  6.8020889818572225E+00  8.9724234205987763E+00  7.2858723456232752E+00
  7  3.7142384405350266E+00  1.5438968586286903E+00  7.2858700779519152E+00
  8  1.0516325230309935E+01  5.2581647033023451E+00  5.2918760191156853E+00
  8  5.2581630214460864E+00  1.0516324134268778E+01  3.5596033416084585E+00
Energy cutoff used for G-vectors (au)
  3.0000000000000000E+01
Number of particle types (1=electrons,2=electrons/holes)
  1
Number of G-vectors
 7673
Primitive cell G-vectors (au)
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  5.9746962478113119E-01  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00 -5.9746962478113119E-01  0.0000000000000000E+00
 -5.9746962478113119E-01  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  5.9746962478113119E-01  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00 -7.0984595685461049E-01
  0.0000000000000000E+00  0.0000000000000000E+00  7.0984595685461049E-01
 -5.9746962478113119E-01 -5.9746962478113119E-01  0.0000000000000000E+00
  5.9746962478113119E-01 -5.9746962478113119E-01  0.0000000000000000E+00
 -5.9746962478113119E-01  5.9746962478113119E-01  0.0000000000000000E+00
  5.9746962478113119E-01  5.9746962478113119E-01  0.0000000000000000E+00
  0.0000000000000000E+00 -5.9746962478113119E-01 -7.0984595685461049E-01
  0.0000000000000000E+00  5.9746962478113119E-01 -7.0984595685461049E-01
 -5.9746962478113119E-01  0.0000000000000000E+00 -7.0984595685461049E-01
  5.9746962478113119E-01  0.0000000000000000E+00 -7.0984595685461049E-01
  0.0000000000000000E+00 -5.9746962478113119E-01  7.0984595685461049E-01
  0.0000000000000000E+00  5.9746962478113119E-01  7.0984595685461049E-01
 -5.9746962478113119E-01  0.0000000000000000E+00  7.0984595685461049E-01
  5.9746962478113119E-01  0.0000000000000000E+00  7.0984595685461049E-01
  5.9746962478113119E-01 -5.9746962478113119E-01 -7.0984595685461049E-01
 -5.9746962478113119E-01  5.9746962478113119E-01 -7.0984595685461049E-01
  5.9746962478113119E-01  5.9746962478113119E-01 -7.0984595685461049E-01
 -5.9746962478113119E-01 -5.9746962478113119E-01 -7.0984595685461049E-01
 -5.9746962478113119E-01 -5.9746962478113119E-01  7.0984595685461049E-01
  5.9746962478113119E-01 -5.9746962478113119E-01  7.0984595685461049E-01
 -5.9746962478113119E-01  5.9746962478113119E-01  7.0984595685461049E-01
  5.9746962478113119E-01  5.9746962478113119E-01  7.0984595685461049E-01
  0.0000000000000000E+00 -1.1949392495622624E+00  0.0000000000000000E+00
  1.1949392495622624E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  1.1949392495622624E+00  0.0000000000000000E+00
 -1.1949392495622624E+00  0.0000000000000000E+00  0.0000000000000000E+00
  1.1949392495622624E+00  5.9746962478113119E-01  0.0000000000000000E+00
  5.9746962478113119E-01 -1.1949392495622624E+00  0.0000000000000000E+00
 -5.9746962478113119E-01 -1.1949392495622624E+00  0.0000000000000000E+00
  1.1949392495622624E+00 -5.9746962478113119E-01  0.0000000000000000E+00
 -1.1949392495622624E+00 -5.9746962478113119E-01  0.0000000000000000E+00
 -5.9746962478113119E-01  1.1949392495622624E+00  0.0000000000000000E+00
  5.9746962478113119E-01  1.1949392495622624E+00  0.0000000000000000E+00
 -1.1949392495622624E+00  5.9746962478113119E-01  0.0000000000000000E+00
  1.1949392495622624E+00  0.0000000000000000E+00 -7.0984595685461049E-01
 -1.1949392495622624E+00  0.0000000000000000E+00 -7.0984595685461049E-01
  0.0000000000000000E+00  1.1949392495622624E+00 -7.0984595685461049E-01
  0.0000000000000000E+00 -1.1949392495622624E+00  7.0984595685461049E-01
  1.1949392495622624E+00  0.0000000000000000E+00  7.0984595685461049E-01
  0.0000000000000000E+00 -1.1949392495622624E+00 -7.0984595685461049E-01
 -1.1949392495622624E+00  0.0000000000000000E+00  7.0984595685461049E-01
  0.0000000000000000E+00  1.1949392495622624E+00  7.0984595685461049E-01
  0.0000000000000000E+00  0.0000000000000000E+00 -1.4196919137092210E+00
  0.0000000000000000E+00  0.0000000000000000E+00  1.4196919137092210E+00
